stores_id;products_id;stock_level;restock_date;store_name;location;product_name;category;price;suppliers_id;supplier_name;contact
70;221;71;16/02/2025;Store pressure;East Dana;traditional;Home;299;36;Long PLC;001-971-822-3319x60790
9;382;67;09/01/2025;Store hot;Port Jeffreyville;week;Electronics;477;8;Dunn, Francis and Hess;671.460.4059x9044
66;229;49;14/02/2025;Store method;West Tammy;same;Clothing;484;33;Espinoza-Torres;913-569-8543x23300
42;61;92;26/01/2025;Store left;Frenchberg;eat;Electronics;366;31;Thompson and Sons;(529)338-7709
94;343;33;19/02/2025;Store management;Lawsonview;know;Clothing;188;43;Simpson, Carroll and Mckinney;(575)557-1767x230
53;166;55;17/01/2025;Store any;Ortizbury;it;Clothing;287;41;Henry Inc;5546902256
97;300;95;23/01/2025;Store model;Reginatown;mention;Clothing;315;19;Mason, Sullivan and Bentley;564-301-4492
34;408;0;09/02/2025;Store discussion;South Natalietown;activity;Home;424;1;Wood-Johnson;815.793.8750x5252
60;44;69;29/01/2025;Store when;Johnsonview;actually;Clothing;32;2;Pierce-Gonzalez;763-855-6261x70012
38;221;71;19/02/2025;Store none;East Savannahchester;traditional;Home;299;36;Long PLC;001-971-822-3319x60790
90;457;8;21/02/2025;Store expert;Nicoleview;pattern;Clothing;499;12;Delgado Group;001-860-422-4987x860
99;48;42;24/01/2025;Store law;West Jeremy;voice;Electronics;465;22;Mcintyre-Hood;+1-878-937-4979x6829
17;361;31;20/01/2025;Store year;Petersport;bill;Home;457;23;Munoz-Jensen;953.293.1000
14;450;8;06/02/2025;Store participant;Jennifershire;serious;Home;454;44;Wong-Barry;001-625-293-7184x2062
3;201;48;13/02/2025;Store short;Annabury;fight;Electronics;483;48;Allen Inc;4247038226
89;445;79;21/02/2025;Store job;Davidborough;situation;Home;52;33;Espinoza-Torres;913-569-8543x23300
62;27;59;27/01/2025;Store newspaper;West Deborahside;general;Home;201;32;Abbott PLC;633-551-0723
27;479;99;14/02/2025;Store unit;Mitchellmouth;record;Home;344;14;Velasquez, Walker and Moore;568-622-8788
90;357;60;13/01/2025;Store expert;Nicoleview;both;Home;251;42;Contreras, Jenkins and Hampton;-9192
40;300;14;15/02/2025;Store like;Lewisland;mention;Clothing;315;19;Mason, Sullivan and Bentley;564-301-4492
46;243;20;14/02/2025;Store whatever;Walterberg;cause;Electronics;348;11;Farley Group;+1-910-472-7927x08726
43;215;72;03/01/2025;Store within;Gibsonland;down;Clothing;433;11;Farley Group;+1-910-472-7927x08726
6;422;22;11/02/2025;Store probably;New Jennifer;list;Home;407;9;Gray Inc;966-702-6520
26;145;25;24/01/2025;Store enjoy;Ramirezfort;a;Home;481;13;Hernandez-Stuart;001-919-368-1254
11;330;37;05/01/2025;Store real;Gilbertshire;firm;Clothing;152;39;Fischer-Jones;+1-599-823-1607x2965
4;39;76;22/01/2025;Store maybe;South Allen;add;Electronics;327;50;Hunter Inc;(599)333-6854
16;61;19;06/01/2025;Store front;Buckland;eat;Electronics;366;31;Thompson and Sons;(529)338-7709
14;483;78;13/01/2025;Store participant;Jennifershire;record;Home;468;28;Ingram-Thomas;+1-729-398-9079x53003
39;151;35;22/01/2025;Store although;Lisachester;research;Home;215;34;Webb Group;472-778-9372x6856
73;322;13;27/01/2025;Store Mrs;Lake Charles;base;Clothing;358;15;Greene, Jones and Taylor;223-825-7474
89;363;33;29/01/2025;Store job;Davidborough;experience;Electronics;10;28;Ingram-Thomas;+1-729-398-9079x53003
86;374;87;09/02/2025;Store environment;East Marco;your;Home;374;32;Abbott PLC;633-551-0723
24;209;20;13/02/2025;Store play;New Christophermouth;history;Home;473;14;Velasquez, Walker and Moore;568-622-8788
94;27;6;02/01/2025;Store management;Lawsonview;general;Home;201;32;Abbott PLC;633-551-0723
96;94;84;30/01/2025;Store maybe;Hernandezville;during;Home;485;12;Delgado Group;001-860-422-4987x860
3;55;85;02/02/2025;Store short;Annabury;black;Clothing;428;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
58;457;64;30/01/2025;Store sea;New Johntown;pattern;Clothing;499;12;Delgado Group;001-860-422-4987x860
97;457;24;11/01/2025;Store model;Reginatown;pattern;Clothing;499;12;Delgado Group;001-860-422-4987x860
41;482;10;05/02/2025;Store president;West Brianside;effect;Clothing;402;12;Delgado Group;001-860-422-4987x860
13;129;6;11/01/2025;Store alone;Michaelfurt;system;Electronics;101;30;Lopez-Williams;4474499178
45;311;18;04/01/2025;Store mother;West Mary;build;Clothing;46;32;Abbott PLC;633-551-0723
16;354;17;12/02/2025;Store front;Buckland;audience;Electronics;376;29;Bryant, Mcmillan and Santiago;001-401-255-6375
62;369;57;03/02/2025;Store newspaper;West Deborahside;go;Electronics;300;30;Lopez-Williams;4474499178
67;232;8;11/02/2025;Store boy;West Jonathan;key;Clothing;458;34;Webb Group;472-778-9372x6856
30;417;20;10/01/2025;Store term;South Diane;weight;Electronics;246;4;Jordan and Sons;256-697-6328
13;177;91;15/01/2025;Store alone;Michaelfurt;big;Clothing;186;36;Long PLC;001-971-822-3319x60790
11;328;65;28/01/2025;Store real;Gilbertshire;dog;Electronics;154;35;Morrow-Huang;001-557-698-8793x234
100;463;25;09/01/2025;Store eye;Lake Danielleport;truth;Electronics;262;36;Long PLC;001-971-822-3319x60790
4;55;58;22/02/2025;Store maybe;South Allen;black;Clothing;428;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
48;108;68;11/01/2025;Store popular;West Keithton;cut;Clothing;476;43;Simpson, Carroll and Mckinney;(575)557-1767x230
21;105;13;09/02/2025;Store window;Rojasberg;contain;Home;269;42;Contreras, Jenkins and Hampton;-9192
71;247;99;22/02/2025;Store early;Joneschester;commercial;Home;75;33;Espinoza-Torres;913-569-8543x23300
37;446;9;17/02/2025;Store authority;Veronicabury;one;Home;394;1;Wood-Johnson;815.793.8750x5252
40;242;10;03/02/2025;Store like;Lewisland;six;Electronics;62;21;Gonzales Ltd;(445)399-5094
72;370;55;04/02/2025;Store degree;East Kevintown;around;Electronics;454;25;Molina and Sons;(268)868-3795x15836
46;231;11;07/01/2025;Store whatever;Walterberg;choice;Home;170;4;Jordan and Sons;256-697-6328
43;301;65;31/01/2025;Store within;Gibsonland;talk;Clothing;242;46;Scott, Boyd and Sandoval;+1-737-289-4234x7030
8;73;58;03/02/2025;Store blood;Robertchester;fill;Clothing;320;8;Dunn, Francis and Hess;671.460.4059x9044
43;484;0;03/02/2025;Store within;Gibsonland;force;Electronics;287;39;Fischer-Jones;+1-599-823-1607x2965
57;352;1;16/02/2025;Store and;South Jasonmouth;grow;Clothing;441;19;Mason, Sullivan and Bentley;564-301-4492
90;415;33;28/01/2025;Store expert;Nicoleview;character;Clothing;154;32;Abbott PLC;633-551-0723
74;287;41;03/02/2025;Store tend;Salinasport;each;Clothing;493;7;Robinson, Norris and Guerrero;620.603.4842
15;350;85;11/01/2025;Store color;New Allen;TRUE;Home;301;24;Roberts-Short;001-508-761-4905
46;422;17;19/02/2025;Store whatever;Walterberg;list;Home;407;9;Gray Inc;966-702-6520
23;319;95;25/01/2025;Store color;Lake Brianstad;tree;Home;249;4;Jordan and Sons;256-697-6328
16;310;27;08/02/2025;Store front;Buckland;believe;Electronics;370;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
26;408;96;17/01/2025;Store enjoy;Ramirezfort;activity;Home;424;1;Wood-Johnson;815.793.8750x5252
67;117;21;04/02/2025;Store boy;West Jonathan;close;Clothing;5;10;Greene-Williamson;923-376-9888x414
26;484;70;20/02/2025;Store enjoy;Ramirezfort;force;Electronics;287;39;Fischer-Jones;+1-599-823-1607x2965
24;116;80;21/01/2025;Store play;New Christophermouth;thank;Clothing;452;7;Robinson, Norris and Guerrero;620.603.4842
32;134;44;20/02/2025;Store through;Port Michaelstad;entire;Clothing;184;26;Jones-Phillips;302-698-5926x49136
37;120;73;11/02/2025;Store authority;Veronicabury;read;Home;225;43;Simpson, Carroll and Mckinney;(575)557-1767x230
84;376;62;05/02/2025;Store ok;South Kristenville;view;Clothing;455;28;Ingram-Thomas;+1-729-398-9079x53003
64;356;54;22/01/2025;Store meeting;West Mikestad;middle;Clothing;474;21;Gonzales Ltd;(445)399-5094
5;443;20;04/02/2025;Store wish;North Joshuaport;imagine;Home;98;1;Wood-Johnson;815.793.8750x5252
52;268;67;27/01/2025;Store material;Williammouth;almost;Home;469;47;Sanders, Evans and Villarreal;7353466005
63;270;11;25/01/2025;Store guess;North Cynthia;interest;Home;386;25;Molina and Sons;(268)868-3795x15836
36;336;23;29/01/2025;Store administration;Gibbsport;actually;Clothing;432;18;Bennett LLC;+1-370-863-0463x10452
18;390;32;08/02/2025;Store activity;Andreaberg;population;Clothing;157;1;Wood-Johnson;815.793.8750x5252
53;165;12;21/02/2025;Store any;Ortizbury;young;Electronics;437;12;Delgado Group;001-860-422-4987x860
76;489;58;05/02/2025;Store often;Brooksmouth;move;Electronics;423;33;Espinoza-Torres;913-569-8543x23300
93;43;83;08/01/2025;Store alone;Hillberg;apply;Home;400;49;Weeks-Bailey;306-512-8519x72408
40;128;32;07/02/2025;Store like;Lewisland;population;Clothing;47;34;Webb Group;472-778-9372x6856
57;447;33;02/01/2025;Store and;South Jasonmouth;game;Electronics;145;16;Rivera, Miranda and Brooks;7628903892
79;180;95;02/02/2025;Store whether;Mayston;then;Electronics;377;7;Robinson, Norris and Guerrero;620.603.4842
37;209;32;04/01/2025;Store authority;Veronicabury;history;Home;473;14;Velasquez, Walker and Moore;568-622-8788
1;165;25;23/01/2025;Store good;West Brandy;young;Electronics;437;12;Delgado Group;001-860-422-4987x860
52;255;47;03/02/2025;Store material;Williammouth;push;Electronics;447;27;Molina Inc;261-790-3667x98009
45;165;13;06/02/2025;Store mother;West Mary;young;Electronics;437;12;Delgado Group;001-860-422-4987x860
30;165;12;12/02/2025;Store term;South Diane;young;Electronics;437;12;Delgado Group;001-860-422-4987x860
1;304;50;02/02/2025;Store good;West Brandy;bad;Clothing;132;3;Key Ltd;(840)867-8875
76;8;11;05/01/2025;Store often;Brooksmouth;election;Home;41;41;Henry Inc;5546902256
16;34;95;08/01/2025;Store front;Buckland;head;Clothing;212;49;Weeks-Bailey;306-512-8519x72408
80;371;44;22/01/2025;Store attention;Heathermouth;each;Clothing;61;40;Vega LLC;404.815.0299
96;328;80;25/01/2025;Store maybe;Hernandezville;dog;Electronics;154;35;Morrow-Huang;001-557-698-8793x234
35;74;44;23/01/2025;Store ahead;North Donnamouth;certainly;Home;146;44;Wong-Barry;001-625-293-7184x2062
95;488;11;09/02/2025;Store seek;Heatherside;culture;Clothing;468;26;Jones-Phillips;302-698-5926x49136
33;485;45;11/02/2025;Store us;Hansonburgh;yes;Home;468;41;Henry Inc;5546902256
11;407;1;14/02/2025;Store real;Gilbertshire;analysis;Home;15;14;Velasquez, Walker and Moore;568-622-8788
95;55;25;11/01/2025;Store seek;Heatherside;black;Clothing;428;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
86;304;80;20/01/2025;Store environment;East Marco;bad;Clothing;132;3;Key Ltd;(840)867-8875
30;474;40;04/01/2025;Store term;South Diane;turn;Home;24;32;Abbott PLC;633-551-0723
16;131;38;04/02/2025;Store front;Buckland;career;Home;430;34;Webb Group;472-778-9372x6856
30;2;28;26/01/2025;Store term;South Diane;send;Electronics;230;9;Gray Inc;966-702-6520
31;376;58;16/02/2025;Store find;Jessicaberg;view;Clothing;455;28;Ingram-Thomas;+1-729-398-9079x53003
54;184;71;14/02/2025;Store parent;South Pamelafort;despite;Electronics;99;4;Jordan and Sons;256-697-6328
5;395;96;19/01/2025;Store wish;North Joshuaport;high;Clothing;365;41;Henry Inc;5546902256
69;479;62;13/01/2025;Store speak;Martinezshire;record;Home;344;14;Velasquez, Walker and Moore;568-622-8788
13;43;56;14/01/2025;Store alone;Michaelfurt;apply;Home;400;49;Weeks-Bailey;306-512-8519x72408
47;333;0;17/02/2025;Store daughter;Garciaton;doctor;Electronics;55;16;Rivera, Miranda and Brooks;7628903892
45;298;9;19/01/2025;Store mother;West Mary;land;Clothing;114;15;Greene, Jones and Taylor;223-825-7474
86;465;60;20/02/2025;Store environment;East Marco;condition;Electronics;391;21;Gonzales Ltd;(445)399-5094
50;204;71;23/01/2025;Store she;Rickberg;cause;Home;224;18;Bennett LLC;+1-370-863-0463x10452
3;125;46;30/01/2025;Store short;Annabury;environmental;Clothing;20;4;Jordan and Sons;256-697-6328
6;105;20;29/01/2025;Store probably;New Jennifer;contain;Home;269;42;Contreras, Jenkins and Hampton;-9192
28;345;35;10/02/2025;Store per;East Carla;sit;Home;165;34;Webb Group;472-778-9372x6856
83;145;43;07/01/2025;Store agree;East Traci;a;Home;481;13;Hernandez-Stuart;001-919-368-1254
79;68;28;07/02/2025;Store whether;Mayston;know;Electronics;91;22;Mcintyre-Hood;+1-878-937-4979x6829
69;343;37;03/01/2025;Store speak;Martinezshire;know;Clothing;188;43;Simpson, Carroll and Mckinney;(575)557-1767x230
44;30;28;08/01/2025;Store board;Port Melaniefort;development;Home;436;24;Roberts-Short;001-508-761-4905
80;63;90;17/01/2025;Store attention;Heathermouth;much;Home;454;6;Rivera, Cook and Juarez;357.997.5676
6;6;94;28/01/2025;Store probably;New Jennifer;tree;Electronics;295;10;Greene-Williamson;923-376-9888x414
32;246;67;03/01/2025;Store through;Port Michaelstad;require;Home;495;50;Hunter Inc;(599)333-6854
58;433;49;27/01/2025;Store sea;New Johntown;season;Home;62;22;Mcintyre-Hood;+1-878-937-4979x6829
97;7;82;16/02/2025;Store model;Reginatown;mean;Home;276;49;Weeks-Bailey;306-512-8519x72408
9;457;77;04/01/2025;Store hot;Port Jeffreyville;pattern;Clothing;499;12;Delgado Group;001-860-422-4987x860
57;316;91;02/02/2025;Store and;South Jasonmouth;better;Electronics;10;3;Key Ltd;(840)867-8875
17;96;76;05/02/2025;Store year;Petersport;early;Electronics;12;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
50;295;0;17/01/2025;Store she;Rickberg;include;Clothing;189;18;Bennett LLC;+1-370-863-0463x10452
11;166;6;20/01/2025;Store real;Gilbertshire;it;Clothing;287;41;Henry Inc;5546902256
62;384;69;13/02/2025;Store newspaper;West Deborahside;second;Home;216;35;Morrow-Huang;001-557-698-8793x234
50;251;40;15/01/2025;Store she;Rickberg;force;Home;328;43;Simpson, Carroll and Mckinney;(575)557-1767x230
50;233;15;14/01/2025;Store she;Rickberg;up;Home;261;34;Webb Group;472-778-9372x6856
15;389;71;09/01/2025;Store color;New Allen;we;Home;485;31;Thompson and Sons;(529)338-7709
59;426;19;27/01/2025;Store book;West Steventown;say;Electronics;446;25;Molina and Sons;(268)868-3795x15836
21;417;48;09/01/2025;Store window;Rojasberg;weight;Electronics;246;4;Jordan and Sons;256-697-6328
59;378;2;11/02/2025;Store book;West Steventown;debate;Home;131;9;Gray Inc;966-702-6520
98;71;17;22/02/2025;Store west;New Benjamin;campaign;Electronics;10;41;Henry Inc;5546902256
57;129;91;07/01/2025;Store and;South Jasonmouth;system;Electronics;101;30;Lopez-Williams;4474499178
19;82;50;11/02/2025;Store hit;Nelsonfurt;music;Home;82;8;Dunn, Francis and Hess;671.460.4059x9044
70;466;27;26/01/2025;Store pressure;East Dana;week;Electronics;438;13;Hernandez-Stuart;001-919-368-1254
19;214;46;02/02/2025;Store hit;Nelsonfurt;point;Electronics;498;37;Lewis-Norton;576-749-9323
95;123;80;08/02/2025;Store seek;Heatherside;check;Home;264;49;Weeks-Bailey;306-512-8519x72408
12;180;64;28/01/2025;Store most;Millerfort;then;Electronics;377;7;Robinson, Norris and Guerrero;620.603.4842
90;109;72;20/01/2025;Store expert;Nicoleview;hard;Clothing;225;32;Abbott PLC;633-551-0723
41;454;48;05/01/2025;Store president;West Brianside;western;Electronics;132;41;Henry Inc;5546902256
20;99;73;17/02/2025;Store bring;Elizabethchester;message;Home;263;45;Walker-Thompson;894-626-6578
68;20;25;14/01/2025;Store back;North Wayne;between;Home;479;39;Fischer-Jones;+1-599-823-1607x2965
69;171;81;11/01/2025;Store speak;Martinezshire;effort;Electronics;359;33;Espinoza-Torres;913-569-8543x23300
87;455;98;19/01/2025;Store pick;Cindychester;very;Clothing;15;19;Mason, Sullivan and Bentley;564-301-4492
30;497;69;05/02/2025;Store term;South Diane;moment;Clothing;248;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
52;462;38;10/01/2025;Store material;Williammouth;ahead;Home;241;14;Velasquez, Walker and Moore;568-622-8788
85;1;60;13/02/2025;Store officer;Port Jasonburgh;call;Home;306;34;Webb Group;472-778-9372x6856
69;368;10;19/02/2025;Store speak;Martinezshire;food;Clothing;225;45;Walker-Thompson;894-626-6578
83;85;10;13/02/2025;Store agree;East Traci;writer;Electronics;399;44;Wong-Barry;001-625-293-7184x2062
17;29;48;03/02/2025;Store year;Petersport;deep;Electronics;441;38;Lyons Group;5566059863
28;346;84;17/01/2025;Store per;East Carla;response;Clothing;104;45;Walker-Thompson;894-626-6578
56;179;10;21/02/2025;Store ask;Aprilchester;alone;Home;6;27;Molina Inc;261-790-3667x98009
7;240;71;04/02/2025;Store work;New Jessica;spring;Electronics;239;46;Scott, Boyd and Sandoval;+1-737-289-4234x7030
81;305;46;07/01/2025;Store that;North Timothyburgh;food;Clothing;436;24;Roberts-Short;001-508-761-4905
84;346;7;31/01/2025;Store ok;South Kristenville;response;Clothing;104;45;Walker-Thompson;894-626-6578
1;38;46;04/02/2025;Store good;West Brandy;these;Home;19;7;Robinson, Norris and Guerrero;620.603.4842
52;483;47;19/01/2025;Store material;Williammouth;record;Home;468;28;Ingram-Thomas;+1-729-398-9079x53003
47;419;29;21/01/2025;Store daughter;Garciaton;around;Electronics;328;7;Robinson, Norris and Guerrero;620.603.4842
2;37;92;01/01/2025;Store left;South Troy;local;Clothing;215;44;Wong-Barry;001-625-293-7184x2062
33;305;89;02/01/2025;Store us;Hansonburgh;food;Clothing;436;24;Roberts-Short;001-508-761-4905
16;63;41;07/01/2025;Store front;Buckland;much;Home;454;6;Rivera, Cook and Juarez;357.997.5676
68;82;96;20/01/2025;Store back;North Wayne;music;Home;82;8;Dunn, Francis and Hess;671.460.4059x9044
65;210;80;06/02/2025;Store late;Kathleenburgh;increase;Electronics;148;21;Gonzales Ltd;(445)399-5094
33;49;22;07/02/2025;Store us;Hansonburgh;seek;Clothing;210;3;Key Ltd;(840)867-8875
16;66;43;10/02/2025;Store front;Buckland;drug;Clothing;15;21;Gonzales Ltd;(445)399-5094
18;205;59;14/01/2025;Store activity;Andreaberg;race;Clothing;199;33;Espinoza-Torres;913-569-8543x23300
7;254;41;02/01/2025;Store work;New Jessica;which;Electronics;202;32;Abbott PLC;633-551-0723
58;44;49;24/01/2025;Store sea;New Johntown;actually;Clothing;32;2;Pierce-Gonzalez;763-855-6261x70012
48;67;37;07/01/2025;Store popular;West Keithton;billion;Clothing;455;9;Gray Inc;966-702-6520
62;138;18;04/02/2025;Store newspaper;West Deborahside;positive;Clothing;260;48;Allen Inc;4247038226
9;255;92;13/02/2025;Store hot;Port Jeffreyville;push;Electronics;447;27;Molina Inc;261-790-3667x98009
73;186;12;09/02/2025;Store Mrs;Lake Charles;wife;Home;240;25;Molina and Sons;(268)868-3795x15836
42;283;14;02/01/2025;Store left;Frenchberg;forget;Clothing;301;28;Ingram-Thomas;+1-729-398-9079x53003
11;311;4;21/02/2025;Store real;Gilbertshire;build;Clothing;46;32;Abbott PLC;633-551-0723
63;241;49;09/01/2025;Store guess;North Cynthia;security;Clothing;269;49;Weeks-Bailey;306-512-8519x72408
45;310;78;07/02/2025;Store mother;West Mary;believe;Electronics;370;5;Nixon, Bowen and Gonzalez;422.915.9843x9032
22;223;55;20/02/2025;Store assume;Bradleyburgh;painting;Home;302;45;Walker-Thompson;894-626-6578
42;171;4;17/01/2025;Store left;Frenchberg;effort;Electronics;359;33;Espinoza-Torres;913-569-8543x23300
1;469;90;10/02/2025;Store good;West Brandy;than;Clothing;83;50;Hunter Inc;(599)333-6854
67;303;65;19/02/2025;Store boy;West Jonathan;few;Home;99;34;Webb Group;472-778-9372x6856
39;106;78;04/02/2025;Store although;Lisachester;contain;Electronics;57;4;Jordan and Sons;256-697-6328
63;268;73;05/02/2025;Store guess;North Cynthia;almost;Home;469;47;Sanders, Evans and Villarreal;7353466005
13;250;72;17/02/2025;Store alone;Michaelfurt;develop;Electronics;83;18;Bennett LLC;+1-370-863-0463x10452
33;293;88;25/01/2025;Store us;Hansonburgh;my;Electronics;396;42;Contreras, Jenkins and Hampton;-9192
29;131;34;15/01/2025;Store official;West Mariah;career;Home;430;34;Webb Group;472-778-9372x6856
47;106;93;01/01/2025;Store daughter;Garciaton;contain;Electronics;57;4;Jordan and Sons;256-697-6328
57;92;41;02/02/2025;Store and;South Jasonmouth;dinner;Home;169;37;Lewis-Norton;576-749-9323
